"","logFC","AveExpr","t","P.Value","adj.P.Val","B","colour"
"201485_s_at",-211.886107480328,390.489610542236,-4.21123791400605,4.2271249624699e-05,0.000385775425343084,-2.16979742441358,"Downregulated"
"216449_x_at",371.547292625361,611.185873818012,4.21075601629616,4.23524713395563e-05,0.000386424858058107,-2.17034579501074,"Upregulated"
"224977_at",-92.1640402290166,264.094627975155,-4.21073186182616,4.23565463985776e-05,0.000386424858058107,-2.17037328025346,"Downregulated"
"230736_at",-34.3183902126229,94.8774451242236,-4.21024393365002,4.24389443622538e-05,0.000387111992493531,-2.170928468828,"Downregulated"
"224506_s_at",-65.4597092316393,168.762242409938,-4.21000488768799,4.24793688035879e-05,0.000387416094968502,-2.17120045152119,"Downregulated"
"202800_at",3425.91336032787,6785.60355677019,4.20972634436388,4.25265190552545e-05,0.000387781425841568,-2.17151736081652,"Upregulated"
"242789_at",-25.1471286852459,42.2600362981366,-4.20949781466692,4.25652407012464e-05,0.000388069790785501,-2.17177735736901,"Downregulated"
"221039_s_at",-36.5392794463934,61.9294135913043,-4.20911999746297,4.26293314010249e-05,0.000388560833823907,-2.17220717676737,"Downregulated"
"223374_s_at",-417.882531729508,542.917443695652,-4.20909363193765,4.26338073419988e-05,0.000388560833823907,-2.17223717025279,"Downregulated"
"203218_at",-532.489521837704,821.279544298137,-4.20905468068448,4.26404207214164e-05,0.000388560833823907,-2.17228148106546,"Downregulated"
"212439_at",-153.177306408197,452.644027403727,-4.20882162538345,4.26800107872051e-05,0.0003888567888336,-2.17254659832071,"Downregulated"
"242264_at",85.0217920323443,172.549063940373,4.20861212158444,4.27156301020478e-05,0.000389116473813639,-2.17278491576102,"Upregulated"
"218597_s_at",-597.280041716394,949.598050645963,-4.20851561516027,4.27320474586294e-05,0.000389201181875822,-2.17289469234564,"Downregulated"
"214714_at",-43.4985517444262,70.381831631677,-4.20838560385858,4.27541741079467e-05,0.000389337852990004,-2.1730425782817,"Downregulated"
"1570143_at",150.012993491754,310.263747040373,4.20833147808686,4.27633890178042e-05,0.000389356918326135,-2.17310414465785,"Upregulated"
"227374_at",-61.5177588719672,134.047253262733,-4.20799025682959,4.28215257203271e-05,0.000389821331794686,-2.17349226114189,"Downregulated"
"221762_s_at",-26.4272255616557,35.4875595459627,-4.20778707169645,4.28561800024208e-05,0.000390071856439546,-2.17372336083715,"Downregulated"
"1552878_at",-15.9195097208033,25.3217167552795,-4.20749444585515,4.29061360529499e-05,0.000390461549383328,-2.17405617608148,"Downregulated"
"215005_at",-258.739629374262,351.532729012422,-4.2072481653672,4.29482233954048e-05,0.000390779516416002,-2.17433626901948,"Downregulated"
"1556580_a_at",-163.845081647541,314.774615689441,-4.20714130044504,4.29664980411163e-05,0.000390880745490521,-2.17445780231677,"Downregulated"
"210292_s_at",-144.597865719508,228.212624273292,-4.20662412235954,4.30550443537965e-05,0.000391621119621331,-2.17504593989768,"Downregulated"
"226574_at",-130.555953231147,286.577007950311,-4.20570068253051,4.32135816231737e-05,0.000392997767007156,-2.17609596155846,"Downregulated"
"226479_at",-237.983791381967,450.208405590062,-4.20532749369609,4.32778095920026e-05,0.000393516420994968,-2.17652026254085,"Downregulated"
"228435_at",-68.725992897541,163.316672037267,-4.20524985903735,4.32911824485061e-05,0.000393572564079161,-2.17660852695688,"Downregulated"
"227911_at",-22.0122937603115,32.8500389720497,-4.20508733957755,4.33191898369311e-05,0.000393739409929172,-2.17679329513389,"Downregulated"
"210324_at",-14.7504644903115,16.8082900347826,-4.20505979934205,4.33239376339076e-05,0.000393739409929172,-2.17682460512641,"Downregulated"
"207593_at",-110.622549580492,207.131366645963,-4.20486899729293,4.33568446256476e-05,0.000393972989846648,-2.17704152077939,"Downregulated"
"231055_at",-28.7705620436066,57.7174721708075,-4.20431874520216,4.34518788446768e-05,0.000394770933172599,-2.17766704517334,"Downregulated"
"207729_at",-96.0493839860656,146.980492360248,-4.20427037693328,4.34602420739234e-05,0.00039478131506758,-2.17772202744088,"Downregulated"
"227063_at",-50.1768286108197,122.82804989441,-4.20408268057994,4.34927107501997e-05,0.000395010624629098,-2.17793538590353,"Downregulated"
"226527_at",-210.073232045902,485.55742089441,-4.20359368468136,4.35774088719177e-05,0.000395683110770043,-2.17849120842018,"Downregulated"
"224156_x_at",278.82577512623,459.874844832298,4.20357165128317,4.35812289539497e-05,0.000395683110770043,-2.17851625191541,"Upregulated"
"218188_s_at",-113.568024152459,321.102473416149,-4.20332913652718,4.36232965993625e-05,0.000395999292971965,-2.17879189213509,"Downregulated"
"220359_s_at",-1224.22840288525,2036.25228453416,-4.20320627149048,4.36446241286376e-05,0.000396127128856783,-2.17893153548123,"Downregulated"
"219522_at",-113.821599754098,272.259707944099,-4.2028764769927,4.37019208858152e-05,0.000396581331855925,-2.17930635298758,"Downregulated"
"209134_s_at",1470.64382672131,3039.56938391304,4.2027893540071,4.37170691952582e-05,0.000396652963533147,-2.17940536661255,"Upregulated"
"236120_at",107.708573483164,140.952797492547,4.20272283056544,4.37286391908955e-05,0.000396692110131444,-2.17948096833121,"Upregulated"
"236377_at",-260.701402,452.382010354037,-4.2025968676865,4.37505551384647e-05,0.000396825083310477,-2.17962411886006,"Downregulated"
"239559_at",106.050479378688,220.039114689441,4.20223490412885,4.38135907621532e-05,0.000397330913073599,-2.18003545658899,"Upregulated"
"214693_x_at",252.256525869672,601.597498149068,4.2018268958103,4.38847492878294e-05,0.000397910226751587,-2.1804990917757,"Upregulated"
"208867_s_at",-34.2583988539344,76.8080853590062,-4.20093188485511,4.40412310851233e-05,0.000399262860152399,-2.18151602200649,"Downregulated"
"207939_x_at",-67.3226477647541,180.306118944099,-4.200717443838,4.4078802744976e-05,0.000399537224814582,-2.18175965309855,"Downregulated"
"222463_s_at",-199.400576867213,388.604586987578,-4.19973862266326,4.42506895445123e-05,0.000401028750347458,-2.18287160851967,"Downregulated"
"215631_s_at",-42.5759831365082,87.2500017068323,-4.19927084689668,4.43330601756621e-05,0.000401655491637697,-2.18340294816888,"Downregulated"
"218283_at",-370.443704622951,732.860131093168,-4.19926245926929,4.43345384916964e-05,0.000401655491637697,-2.18341247519448,"Downregulated"
"219569_s_at",-222.588991181967,327.019376291925,-4.19910883064867,4.43616238256118e-05,0.000401834291362712,-2.18358697091778,"Downregulated"
"220890_s_at",-587.856968311475,1213.76159156522,-4.19889537230394,4.43992836749158e-05,0.00040210880154481,-2.18382941591327,"Downregulated"
"225805_at",-31.790711970164,71.812425457764,-4.19866413196012,4.44401152889568e-05,0.000402411941607107,-2.18409204841133,"Downregulated"
"223062_s_at",673.400480539344,1482.17888939752,4.19840582994477,4.44857678639505e-05,0.000402758628574515,-2.18438540502706,"Upregulated"
"229411_at",-49.5851534245901,96.8764225838509,-4.198041836451,4.45501766828726e-05,0.000403228819307679,-2.18479877640043,"Downregulated"
"219806_s_at",-122.934168090164,250.671558447205,-4.1980289887862,4.45524517135379e-05,0.000403228819307679,-2.18481336649358,"Downregulated"
"206462_s_at",-252.701578852459,590.199501459627,-4.1976298402661,4.46231873119152e-05,0.000403802179125946,-2.18526663367585,"Downregulated"
"209507_at",-90.2978823937705,94.9673619354037,-4.1972980495394,4.46820678328853e-05,0.000404268088492968,-2.18564338861236,"Downregulated"
"222156_x_at",-111.684880260984,194.404602695652,-4.19707711807895,4.47213161989268e-05,0.000404556248043733,-2.1858942497168,"Downregulated"
"225729_at",-185.088194718033,544.889558291925,-4.19700918908883,4.47333903831551e-05,0.000404598530884865,-2.18597137930714,"Downregulated"
"225310_at",-100.146037515574,240.166014291925,-4.19672397051585,4.47841212396656e-05,0.00040499037856082,-2.18629522010817,"Downregulated"
"202982_s_at",-83.1031152273771,158.797031801242,-4.19654741692473,4.48155518190996e-05,0.000405207589831201,-2.18649567399848,"Downregulated"
"220341_s_at",-67.8794313578688,203.938821838509,-4.195954278078,4.49212988192621e-05,0.000406096562986633,-2.18716906593928,"Downregulated"
"1556414_at",-94.2690201163934,235.416911608696,-4.19586545380171,4.49371552907618e-05,0.000406172750127691,-2.18726990292156,"Downregulated"
"225583_at",-401.584482844262,834.886563540373,-4.19567526378485,4.4971125094716e-05,0.000406412605711338,-2.18748580971693,"Downregulated"
"1552618_at",-43.1176688868852,126.053930987578,-4.19503998900342,4.50847696832503e-05,0.000407372299195457,-2.18820693695301,"Downregulated"
"234491_s_at",77.3513068972131,203.664745331056,4.19476266238353,4.51344669213687e-05,0.000407753962149014,-2.18852171942109,"Upregulated"
"230846_at",-131.0831118,276.577254136646,-4.19405674300589,4.52612051988827e-05,0.000408818988595281,-2.18932291832137,"Downregulated"
"223605_at",748.375116598361,1369.84163686957,4.19402278942697,4.52673096836915e-05,0.000408818988595281,-2.18936145243811,"Upregulated"
"222854_s_at",-30.3586052990164,78.4632678757764,-4.19374225815658,4.53177763249907e-05,0.000409207171027063,-2.18967982111674,"Downregulated"
"233867_at",102.203929727475,131.531878782609,4.19329148960001,4.53989809032886e-05,0.000409805289129775,-2.19019135872392,"Upregulated"
"1564164_at",-50.4179472525573,98.7703017186335,-4.19329135211019,4.53990056928952e-05,0.000409805289129775,-2.19019151474349,"Downregulated"
"230296_at",1514.18090531148,3813.23243804348,4.1930092310401,4.54498998160897e-05,0.000410196974652476,-2.1905116505892,"Upregulated"
"1556579_s_at",-72.9832548611476,128.197556931677,-4.19291697819501,4.54665539059239e-05,0.000410232350644303,-2.19061633106706,"Downregulated"
"217992_s_at",-274.080651827869,601.155541621118,-4.19290439646261,4.54688256955552e-05,0.000410232350644303,-2.19063060760068,"Downregulated"
